user,date,idea
1411186728,2014-09-20 00:18:48,"['Four more important ones to supplement previous submission... \r\n', '\r\n', '5) *More ""direct-to-fridge"" receptacle concepts* ....so that moms are pumping directly into storage bags that get quickly sealed, labelled and go directly into fridge or freezer without the messy and risky ""transfer"" business of pouring the milk from plastic receptacles into storage bags. This would also reduce the cleaning annoyance. Medela makes one such bag but it is terribly designed! It hangs precariously on the this attachment to the valve; the bags frequently rip; and the bags themselves are difficult to seal. Room for improvement!\r\n', '\r\n', '6)  *Output measurements* - On the milk receptacle, I want a more precise digital milk measurement. The bottles and storage bags are difficult to read and (esp storage bags) leave too much margin of error in determining volume of output from each breast over xx time.\r\n', '\r\n', '7) *Time/Date Printout functionality on Peel-n-Stick paper* that can be affixed to the milk bags so that moms can avoid the messy business of writing on the bags... which sometimes ends in disaster when the freshly pumped milk gets spilled all over the counter.\r\n', '\r\n', '8) *Cumulative Time/Date Counter or ""Odometer"" concept whereby the pump keeps a cumulative running log of all past pumping sessions, date/time, duration, etc.\r\n', '\r\n', 'Think Nike Fuelband for Breast Pumping!\r\n', '\r\n', 'Thanks again!\r\n', '~Melissa D. in NYC\r\n', 'melissadonald@gmail.com']"
1411204385,2014-09-20 05:13:05,"['cindy hou\r\n', 'cindy.hou@gmail.com\r\n', '\r\n', 'Revise cleaning of parts.  For cleaning my tubes, I have been bringing them to the dental office to use the air/water syringe on one end and the high speed suction on the other.  It has been very effective at flushing everything out.  If the design of the pumps are to remove the bottles from the nipples, it would make more sense to have small nipple shield over each breast and the tubing to run down the length of the abdomen, possibly connect to a belt that will collect the milk similar to a catheter bag and could possibly contain the pump as well.  However, having 4 lengths of tubing will make it very difficult unless you have an inexpensive cleaning system that could emulate the process I use at the office.  You could present it as a countertop box that can flush and clean parts automatically.  You would then have 4 lengths of tubing and 2 nipple shields.  If they remain connected, you would only need 2 inputs/2 outputs.  When we need to lubricate handpieces in large quantity, we hook them onto a coupler and the lubricant shoots through and flushes them out.  If the cleaning system can flush everything out and all you need is a water reservoir, dilute soapy reservoir, and alcohol reservoir.  If you focus on the size and noise of the pump by upgrading power tech and change the collected methodology by rethinking the cleaning process, that would be great.']"
1411224008,2014-09-20 10:40:08,"[""The noise! If you could make it so that my entire office doesn't know that I'm pumping, if be grateful!  Also, because I tend to freeze the milk that I pump (rather than use it immediately) I hold a bag onto the pump part (flange?) rather than using the threads to screw a bottle onto the flange. Needless to say, this often ends with either hand cramps or spilled milk. Any good way to affix a bag so that it can stay on the flange and I don't have to hold it the entire time I'm pumping?\r\n""]"
1411225393,2014-09-20 11:03:13,"['What I hate most about pumping is taking apart all the components, washing and sterilizing them, letting them air dry, and then putting them back together again the next time I have to pump.  (On my particular pump there are 12 separate parts that need to be cleaned and reassembled.) What would be amazing is a new design that limits contact with the milk to as few parts as possible, reducing the amount of time and energy that is required for cleaning and assembly.  Can you design a pump in which only the container that actually receives the pumped milk needs to be taken apart and sterilized?  Thanks for all your efforts!']"
1411225816,2014-09-20 11:10:16,"['Start a Facebook page of your Hackathon Breastpump event so the public can keep aware of your developments.Market it online at site where breastfeeding Moms and Lactation Consultants communicate.\r\n', 'Produce a DVD and simple booklet on proper use of the new developed pump at a 6 th grade reading level for easy directions and use, include it with your pump. Connect to ""Latch-Me"" app for all Moms to locate an LC in their area and the nearest location where they can purchase your new pump or where they can submit their insurance or health plan for coverage.\r\n', 'JLee RN, IBCLC']"
1411229470,2014-09-20 12:11:10,"['Slimmer design to allow multitasking while\r\n', 'Pumping. \r\n', '\r\n', 'Quiet']"
1411231030,2014-09-20 12:37:10,"[""It shouldn't hurt! I'm currently suffering with an open sore from my nipple rubbing against the flange \r\n"", ""It shouldn't break your back- leaning over to pump or carrying something heavy sucks\r\n"", ""The parts shouldn't stick out so far- it makes it hard to move around \r\n"", 'It should be portable- A backpack might be nice\r\n', 'It should be easy to clean\r\n', 'Replacement parts should be affordable \r\n', 'Being able to multitask while pumping is a must']"
1411231349,2014-09-20 12:42:29,"[""Instead of breast pumps, have onsite daycare. Everyone will be happier! I love technology, but breastpumps are trying to fix a feminist mistake: separating mother and child instead of making workplaces family-friendly!! MIT don't buy into this!""]"
1411237920,2014-09-20 14:32:00,"['Make it faster/more efficient. \r\n', '\r\n', 'Fewer parts to clean.\r\n', '\r\n', 'Easy to use hands free. \r\n', '\r\n', 'The sucking/pumping noise is really loud and distinct. \r\n']"
1411239724,2014-09-20 15:02:04,"[""If you still need ideas....we also need something like Milkies milk savers that do not leak when laying down. That way we could wear them at night because, especially in the first few months, you leak a LOT at night and it's all wasted into a nursing pad. ""]"
