rating ID,Product ID,title,brand,manufacturer,grade,comment,category,tag1,tag2,tag3,price,,,,
38713,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,,,
38727,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,"Unfortunately I wasn't able to breast feed as my milk didn't really come in, but when I was trying to pump I found this to be super easy and not painful",Breastpumps,breastpumps,,,227.51,,,,
38756,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
38765,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
38834,932,Medela Swing Breastpump Deluxe,Medela,Medela,have,Does the job but it seems slow and it seems to have less power than when I originally started using it 2 months ago.,Breastpumps,breastpumps,,,,,,,
38851,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,,Nursing,milk storage,,,17.24,,,,
38868,98,Ameda Purely Yours Breast Pump,Ameda,Ameda,love,"works great!  you can't be mobile, but i didn't know those options were even out there.  it works great for me.",Breastpumps,breastpumps,,,158.99,,,,
38884,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,,Nursing,milk storage,,,17.24,,,,
38933,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Fits together quite nicely into this tote, but it's still pretty hefty. Discreet enough, but a \handbag\"" it's not. But it works!""",Breastpumps,breastpumps,,,227.51,,,,
38987,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
38997,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
38999,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
39006,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
39012,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,want,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
39013,112,Medela Quick Clean Breastpump & Accessory Wipes,Medela,Medela,want,,Breastpumps,breastpump accessories,,,19.99,,,,
39014,1234,Medela Pump & Save Breastmilk Bags with Easy-Connect Adapter,Medela,Medela,want,,Nursing,milk storage,breastpump accessories,,8.99,,,,
39018,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,Wouldn't use anything else.,Nursing,milk storage,,,17.24,,,,
39100,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
39129,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,,Nursing,milk storage,,,17.24,,,,
39138,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,,Breastpumps,breastpumps,,,227.51,,,,
39149,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,,Nursing,milk storage,,,17.24,,,,
39196,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
39202,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,Good sturdy bags that don't leak. They are a great go to when you need to store milk in the freezer.,Nursing,milk storage,,,17.24,,,,
39205,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,Definitely helpful to sanitize your pump- especially if you are working and pumping. It saves you lots of time and effort.,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
39226,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,Love my Medella! It is so easy to use and unless you are a pumping mama you would never know it was a breast pump.  I keep one at work and one at home.  ,Breastpumps,breastpumps,,,227.51,,,,
39229,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
39297,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,A must have!,Breastpumps,breastpumps,,,227.51,,,,
39372,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,,Breastpumps,breastpumps,,,227.51,,,,
39421,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
39439,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
39442,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
39475,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,"I found this pump to work quite well. Only trouble was trying to clean the suction pieces. They had to be disassembled, but the parts were still impossible to get clean without soaking.",Breastpumps,breastpumps,,,227.51,,,,
39515,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,,Nursing,milk storage,,,17.24,,,,
39521,1610,Medela Harmony Pump,Medela,Medela,love,This is a great little pump. No plug needed and easy to stow in a bag or purse. If I would be gone and need to pump once I would just bring this along. Works great after you get the hang of it. ,Breastpumps,breastpumps,,,30.77,,,,
39523,1234,Medela Pump & Save Breastmilk Bags with Easy-Connect Adapter,Medela,Medela,regret,,Nursing,milk storage,breastpump accessories,,8.99,,,,
39558,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,want,,Nursing,milk storage,,,17.24,,,,
39640,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,,Nursing,milk storage,,,17.24,,,,
39648,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
39655,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
39657,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
39667,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
39704,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
39710,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
39726,112,Medela Quick Clean Breastpump & Accessory Wipes,Medela,Medela,have,,Breastpumps,breastpump accessories,,,19.99,,,,
39729,1234,Medela Pump & Save Breastmilk Bags with Easy-Connect Adapter,Medela,Medela,love,,Nursing,milk storage,breastpump accessories,,8.99,,,,
39749,196,Fresh Baby Food and Breast Milk Trays,Fresh Baby,Fresh Baby,want,,Nursing,milk storage,freezer trays,,9.71,,,,
39859,99,Hygeia EnJoye Breast Pump,Hygeia,Hygeia,love,"This is a GREAT pump. Its lightweight, and can be safely used in between moms as it can safely be cleaned (unlike every other pump on the market).  I wish I had known about this with my first.",Breastpumps,breastpumps,,,189.32,,,,
39880,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
39883,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
39901,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,regret,,Nursing,milk storage,,,17.24,,,,
39904,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,regret,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
39907,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,The set comes with everything you need for feeding baby. Live the cooler set it comes with too - use that everyday even though we're no longer nursing.,Breastpumps,breastpumps,,,227.51,,,,
39925,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
39941,3014,Lansinohå¨ Manual Breast Pump,Lansinoh,,love,"Great! Stretchy, soft!",Breastpumps,breastpumps,,,26.96,,,,
39942,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,have,,Breastpumps,breastpump accessories,,,35.11,,,,
39943,100,Medela Freestyle Breast Pump,Medela,Medela,love,"Wish it wasnt so loud, but I dont think there is anything better on the market yet",Breastpumps,breastpumps,,,309.9,,,,
40010,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
40023,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
40030,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,The only pump I used for all 3 of my kids.,Breastpumps,breastpumps,,,227.51,,,,
40070,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
40107,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,,Nursing,milk storage,,,17.24,,,,
40173,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
40176,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
40207,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
40214,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,It was OK.  I had to get a replacement and their customer service is very good.  Super expensive.,Breastpumps,breastpumps,,,227.51,,,,
40216,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,,Breastpumps,breastpump accessories,,,35.11,,,,
40301,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,regret,"Handy for sterilizing pump parts, but seriously over-estimated how much I would use these and bought way too many. Not really necessary.",Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
40325,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,,Breastpumps,breastpumps,,,227.51,,,,
40418,3014,Lansinohå¨ Manual Breast Pump,Lansinoh,,love,These are so soft and last through many uses. I always recommend Kicky Pants to anyone I know.,Breastpumps,breastpumps,,,26.96,,,,
40477,114,Milkies Milk Saver,Milkies,Milkies,have,,Nursing,milk storage,nursing pads,,25,,,,
40518,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,,Breastpumps,breastpumps,,,227.51,,,,
40519,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,,Breastpumps,breastpump accessories,,,35.11,,,,
40560,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,Love it,Breastpumps,breastpump accessories,,,35.11,,,,
40606,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,want,,Nursing,milk storage,,,17.24,,,,
40616,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,want,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
40641,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Absolutely fabulous! I always insist new breast feeding mothers get this. It works wonderfully and can be a lifesaver if your engorged! It is rather pricey but it was worth it,Breastpumps,breastpumps,,,227.51,,,,
40648,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
40659,196,Fresh Baby Food and Breast Milk Trays,Fresh Baby,Fresh Baby,want,,Nursing,milk storage,freezer trays,,9.71,,,,
40816,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
40842,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,love this pump and comes in a cute tote bag that can double as your purse. Easy carry-bag inside with ice pack for use at work.,Breastpumps,breastpumps,,,227.51,,,,
40845,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,haven‰Ûªt had a leak yet and very easy to pour out of directly into a bottle.,Nursing,milk storage,,,17.24,,,,
40859,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
40930,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
40933,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
40938,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,These were life savers in early months of being new mom. Made sanitizing so easy and fast. Highly recommend. ,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
40949,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
40955,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
40977,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
40992,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
40994,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
40995,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,,Nursing,milk storage,,,17.24,,,,
40996,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,great for travel,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
40997,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,I liked them better than Medela until the frozen bags started leaking while defrosting in the fridge. It seems like there's at least one a day that leaks.,Nursing,milk storage,,,17.24,,,,
41002,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
41008,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
41013,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
41015,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
41027,1234,Medela Pump & Save Breastmilk Bags with Easy-Connect Adapter,Medela,Medela,have,"Work fine, but these bags don't hold very much milk. Can't put the full 5oz Medela bottle into the bag. I think their measurements on the bags are off.",Nursing,milk storage,breastpump accessories,,8.99,,,,
41035,3014,Lansinohå¨ Manual Breast Pump,Lansinoh,,have,,Breastpumps,breastpumps,,,26.96,,,,
41056,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
41066,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,"This are better than the Medela brand, they close easier and don't leak as often. ",Nursing,milk storage,,,17.24,,,,
41069,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,,Breastpumps,breastpumps,,,227.51,,,,
41084,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,regret,holes were too close together for my non-confrontational nipples.,Breastpumps,breastpump accessories,,,35.11,,,,
41126,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,,Breastpumps,breastpumps,,,227.51,,,,
41138,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
41140,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
41155,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
41172,1234,Medela Pump & Save Breastmilk Bags with Easy-Connect Adapter,Medela,Medela,regret,"I hated these bags. They were too small at times (twins may have impacted this), but also the milk spilled out ALL the time when I was pouring from them into bottles. I liked Lansinoh MUCH better.",Nursing,milk storage,breastpump accessories,,8.99,,,,
41187,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
41233,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"I love this pump, and came highly recommended from friends. I was fortunate to get this pump through insurance. I would highly recommend getting this for the cooler it comes with and the bag. ",Breastpumps,breastpumps,,,227.51,,,,
41255,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
41277,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,,Breastpumps,breastpumps,,,227.51,,,,
41286,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,Lifesavers!!! And time savers!,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
41300,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,Very easy to use and to store!,Nursing,milk storage,,,17.24,,,,
41307,98,Ameda Purely Yours Breast Pump,Ameda,Ameda,love,I bought one of these used and found it very easy to use. Double electric is the way to go!,Breastpumps,breastpumps,,,158.99,,,,
41312,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
41318,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,"they do not leak and have a double ziploc, plus a perforated top to tear off. You can also write the date and ounces on the top.",Nursing,milk storage,,,17.24,,,,
